NDC2,GENERIC_NAME,BRAND_NAME,CHEMOCAT2,CHEMO_TYPE,STUDY_DRUG,TREATMENT_TYPE,CHEMOTHERAPY,DATE_ADDED
02502120606,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
02502120661,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
02502182406,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
04596361556,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
05539037010,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
06275602340,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
06332376210,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
06332376217,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
06332376294,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
06643541005,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
06745747404,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN,O,0,C,Y,3/31/2016
50742040401,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,TOPOTECAN 4 MG IV RECON SOLN,TOPOTECAN,O,0,C,Y,4/10/2017
02502123604,TOPOTECAN 4 MG/4 ML (1 MG/ML) INTRAVENOU,TOPOTECAN 4 MG/4 ML (1 MG/ML) INTRAV,TOPOTECAN,O,0,C,Y,3/31/2016
00007420101,TOPOTECAN HCL,HYCAMTIN INJ 4MG UD,TOPOTECAN,O,0,C,Y,4/25/2011
00007420105,TOPOTECAN HCL,HYCAMTIN INJ 4MG UD,TOPOTECAN,O,0,C,Y,4/25/2011
62756002340,TOPOTECAN HCL,Topotecan HCl For Inj 4 MG,TOPOTECAN,O,0,C,Y,6/16/2014
00409030225,TOPOTECAN HCL,Topotecan HCl Inj 4 MG/4ML (Base Equiv) (For Infusion),TOPOTECAN,O,0,C,Y,6/16/2014
00703471401,TOPOTECAN HCL,Topotecan HCl Inj 4 MG/4ML (Base Equiv) (For Infusion),TOPOTECAN,O,0,C,Y,6/16/2014
00703471471,TOPOTECAN HCL,Topotecan HCl Inj 4 MG/4ML (Base Equiv) (For Infusion),TOPOTECAN,O,0,C,Y,6/16/2014
25021020606,TOPOTECAN HCL FOR INJ 4 MG,HYCAMTIN,TOPOTECAN,O,0,C,Y,5/31/2012
25021020661,TOPOTECAN HCL FOR INJ 4 MG,HYCAMTIN,TOPOTECAN,O,0,C,Y,5/31/2012
25021082406,TOPOTECAN HCL FOR INJ 4 MG,HYCAMTIN,TOPOTECAN,O,0,C,Y,5/31/2012
55390037010,TOPOTECAN HCL FOR INJ 4 MG,HYCAMTIN,TOPOTECAN,O,0,C,Y,5/31/2012
63323076210,TOPOTECAN HCL FOR INJ 4 MG,HYCAMTIN,TOPOTECAN,O,0,C,Y,5/31/2012
63323076217,TOPOTECAN HCL FOR INJ 4 MG,HYCAMTIN,TOPOTECAN,O,0,C,Y,5/31/2012
66435041005,TOPOTECAN HCL FOR INJ 4 MG,HYCAMTIN,TOPOTECAN,O,0,C,Y,5/31/2012
16729015131,Topotecan HCl For Inj 4 MG,,TOPOTECAN,O,0,C,Y,7/17/2015
45963061556,Topotecan HCl For Inj 4 MG,,TOPOTECAN,O,0,C,Y,7/17/2015
63323076294,Topotecan HCl For Inj 4 MG,,TOPOTECAN,O,0,C,Y,7/17/2015
67457047404,Topotecan HCl For Inj 4 MG,,TOPOTECAN,O,0,C,Y,7/17/2015
00409030201,TOPOTECAN HCL INJ 4 MG/4ML (BASE EQUIV) (FOR INFUSION),HYCAMTIN,TOPOTECAN,O,0,C,Y,5/31/2012
25021023604,Topotecan HCl Inj 4 MG/4ML (Base Equiv) (For Infusion),,TOPOTECAN,O,0,C,Y,7/17/2015
00007420511,TOPOTECAN HYDROCHLORIDE,HYCAMTIN,TOPOTECAN,O,0,C,Y,4/25/2011
00007420711,TOPOTECAN HYDROCHLORIDE,HYCAMTIN,TOPOTECAN,O,0,C,Y,4/25/2011
42747032730,TOREMIFENE,TOREMIFINE CITRATE TAB 60 MG (Base Equivalent),TOREMIFENE,R,0,H,N,4/22/2013
01139900530,TOREMIFENE 60 MG TABLET,FARESTON 60 MG TABLET,TOREMIFENE,R,0,H,N,3/31/2016
04274732730,TOREMIFENE 60 MG TABLET,FARESTON 60 MG TABLET,TOREMIFENE,R,0,H,N,3/31/2016
00085112601,TOREMIFENE CITRATE,FARESTON TAB 60MG,TOREMIFENE,R,0,H,N,4/25/2011
11399000501,TOREMIFENE CITRATE,FARESTON TAB 60MG,TOREMIFENE,R,0,H,N,4/25/2011
11399000530,TOREMIFENE CITRATE,FARESTON TAB 60MG,TOREMIFENE,R,0,H,N,4/25/2011
54092017030,TOREMIFENE CITRATE,FARESTON TAB 60MG,TOREMIFENE,R,0,H,N,4/25/2011
00085112602,TOREMIFENE CITRATE,,TOREMIFENE,R,0,H,N,4/25/2011
54092017001,TOREMIFENE CITRATE,,TOREMIFENE,R,0,H,N,4/25/2011
00007326031,TOSITUMOMAB,BEXXAR CON 14MG/ML,TOSITUMOMAB,O,0,B,Y,4/25/2011
00007326036,TOSITUMOMAB,BEXXAR CON 14MG/ML,TOSITUMOMAB,O,0,B,Y,4/25/2011
67800010131,TOSITUMOMAB,,TOSITUMOMAB,O,0,B,Y,4/25/2011
67800010132,TOSITUMOMAB,,TOSITUMOMAB,O,0,B,Y,4/25/2011
00007326101,TOSITUMOMAB IODINE-131,BEXXAR 131 IODINE,TOSITUMOMAB,O,0,B,Y,4/25/2011
00007326201,TOSITUMOMAB IODINE-131,BEXXAR 131 IODINE,TOSITUMOMAB,O,0,B,Y,4/25/2011
67800011110,TOSITUMOMAB IODINE-131,,TOSITUMOMAB,O,0,B,Y,4/25/2011
67800012110,TOSITUMOMAB IODINE-131,,TOSITUMOMAB,O,0,B,Y,4/25/2011
59676061001,TRABECTEDIN,YONDELIS,TRABECTEDIN,O,0,C,Y,3/31/2016
00173084813,Trametinib,MEKINIST,TRAMETINIB,O,0,C,Y,6/16/2014
00173084913,Trametinib,MEKINIST,TRAMETINIB,O,0,C,Y,6/16/2014
00078066615,Trametinib Dimethyl Sulfoxide Tab 0.5 MG (Base Equivalent),,TRAMETINIB,O,0,C,Y,2/1/2017
00078066815,Trametinib Dimethyl Sulfoxide Tab 2 MG (Base Equivalent),,TRAMETINIB,O,0,C,Y,2/1/2017
99999090205,ADO-TRASTUZUMAB EMTANSINE,ADO-TRASTUZUMAB EMTANSINE,TRASTUZUMAB,H,0,B,Y,7/17/2015
99999090279,ADO-TRASTUZUMAB EMTANSINE,ADO-TRASTUZUMAB EMTANSINE,TRASTUZUMAB,H,0,B,Y,7/17/2015
50242008701,Ado-Trastuzumab Emtansine,KADCYLA,TRASTUZUMAB,O,0,B,Y,6/16/2014
50242008801,Ado-Trastuzumab Emtansine,KADCYLA,TRASTUZUMAB,O,0,B,Y,6/16/2014
05024208801,ADO-TRASTUZUMAB EMTANSINE 100 MG INTRAVE,KADCYLA 100 MG INTRAVENOUS SOLUTION,TRASTUZUMAB,H,0,B,Y,3/31/2016
05024208701,ADO-TRASTUZUMAB EMTANSINE 160 MG INTRAVE,KADCYLA 160 MG INTRAVENOUS SOLUTION,TRASTUZUMAB,H,0,B,Y,3/31/2016
50242005656,TRASTUZUMAB,HERCEPTIN,TRASTUZUMAB,H,0,B,Y,4/25/2011
50242013460,TRASTUZUMAB,HERCEPTIN INJ 440MG,TRASTUZUMAB,H,0,B,Y,4/25/2011
50242013468,TRASTUZUMAB,HERCEPTIN INJ 440MG,TRASTUZUMAB,H,0,B,Y,4/25/2011
99999090246,TRASTUZUMAB,TRASTUZUMAB,TRASTUZUMAB,H,0,B,Y,7/17/2015
99999090434,TRASTUZUMAB,TRASTUZUMAB,TRASTUZUMAB,H,0,B,Y,7/17/2015
50242013201,TRASTUZUMAB 150 MG INTRAVENOUS SOLUTION,HERCEPTIN 150 MG IV RECON SOLN,TRASTUZUMAB,H,0,B,Y,5/23/2017
05024205656,TRASTUZUMAB 440 MG INTRAVENOUS SOLUTION,HERCEPTIN 440 MG INTRAVENOUS SOLUTIO,TRASTUZUMAB,H,0,B,Y,3/31/2016
05024213468,TRASTUZUMAB 440 MG INTRAVENOUS SOLUTION,HERCEPTIN 440 MG INTRAVENOUS SOLUTIO,TRASTUZUMAB,H,0,B,Y,3/31/2016
66530025345,TRETINOIN,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
66530026245,TRETINOIN,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
00062018709,TRETINOIN,Renova,TRETINOIN,O,0,H,Y,3/31/2016
49452624501,TRETINOIN,RETINOIC,TRETINOIN,O,0,H,Y,3/31/2016
38779000111,TRETINOIN,RETINOIC ACID,TRETINOIN,O,0,H,Y,3/31/2016
38779000115,TRETINOIN,RETINOIC ACID,TRETINOIN,O,0,H,Y,3/31/2016
38779000125,TRETINOIN,RETINOIC ACID,TRETINOIN,O,0,H,Y,3/31/2016
49452624502,TRETINOIN,RETINOIC ACID,TRETINOIN,O,0,H,Y,3/31/2016
49452624503,TRETINOIN,RETINOIC ACID,TRETINOIN,O,0,H,Y,3/31/2016
51552012005,TRETINOIN,RETINOIC ACID,TRETINOIN,O,0,H,Y,3/31/2016
51552012010,TRETINOIN,RETINOIC ACID,TRETINOIN,O,0,H,Y,3/31/2016
51552012025,TRETINOIN,RETINOIC ACID,TRETINOIN,O,0,H,Y,3/31/2016
51552012099,TRETINOIN,RETINOIC ACID,TRETINOIN,O,0,H,Y,3/31/2016
00574064701,TRETINOIN,RETINOIC ACID POW,TRETINOIN,O,0,H,Y,6/16/2014
62991205701,TRETINOIN,RETINOIC ACID-ALL TRANS VIT,TRETINOIN,O,0,H,Y,6/16/2014
00093965531,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
33261042401,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
33261047801,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
33261047901,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
33261092701,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
38245065585,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54569517200,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
55045369101,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
58118003502,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
58597803301,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
58597803302,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
58597803304,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
58597803306,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
60432015130,TRETINOIN,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
10370026801,TRETINOIN,TRETINOIN CAP 10 MG,TRETINOIN,O,0,H,Y,4/22/2013
68084007511,TRETINOIN,Tretinoin Cap 10 MG,TRETINOIN,O,0,H,Y,6/16/2014
68084007521,TRETINOIN,Tretinoin Cap 10 MG,TRETINOIN,O,0,H,Y,6/16/2014
00555080802,TRETINOIN,TRETINOIN CAP 10MG,TRETINOIN,O,0,H,Y,4/25/2011
00004025001,TRETINOIN,VESANOID CAP 10 MG,TRETINOIN,O,0,H,Y,4/25/2011
01037026801,TRETINOIN (CHEMOTHERAPY) 10 MG CAPSULE,TRETINOIN (CHEMOTHERAPY) 10 MG CAPSU,TRETINOIN,O,0,H,Y,3/31/2016
06808407511,TRETINOIN (CHEMOTHERAPY) 10 MG CAPSULE,TRETINOIN (CHEMOTHERAPY) 10 MG CAPSU,TRETINOIN,O,0,H,Y,3/31/2016
06808407521,TRETINOIN (CHEMOTHERAPY) 10 MG CAPSULE,TRETINOIN (CHEMOTHERAPY) 10 MG CAPSU,TRETINOIN,O,0,H,Y,3/31/2016
42291084301,TRETINOIN (CHEMOTHERAPY) 10 MG CAPSULE,TRETINOIN (CHEMOTHERAPY) 10 MG ORAL CAP,TRETINOIN,O,0,H,Y,2/1/2017
50224000204,TRETINOIN (FACIAL WRINKLES),TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
50224000205,TRETINOIN (FACIAL WRINKLES),TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
52959123300,TRETINOIN GEL 0.025%,,TRETINOIN,O,0,H,Y,3/31/2016
52959123301,TRETINOIN GEL 0.025%,,TRETINOIN,O,0,H,Y,3/31/2016
66530025050,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
66530025120,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
66530025145,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
66530025150,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
66530025945,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
66530025950,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
66530026020,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
66530026045,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
66530026050,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
68682051385,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
68682051495,TRETINOIN MICROSPHERES,[Generic],TRETINOIN,O,0,H,Y,3/31/2016
49452624301,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
51552012001,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
51552012002,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
51552012003,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
51552012004,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
51552012008,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
62991205702,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
62991205703,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
62991205704,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
62991205705,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
62991205706,TRETINOIN POWDER,RETINOIC ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
04945262431,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
05155201201,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
05155201202,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
05155201203,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
05155201204,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
05155201208,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
06299120571,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
06299120572,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
06299120573,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
06299120574,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
06299120575,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
06299120576,TRETINOIN POWDER,RETINOIC ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
63370048610,TRETINOIN POWDER,TRETINOIN,TRETINOIN,O,0,H,Y,5/31/2012
63370048615,TRETINOIN POWDER,TRETINOIN,TRETINOIN,O,0,H,Y,5/31/2012
63370048620,TRETINOIN POWDER,TRETINOIN,TRETINOIN,O,0,H,Y,5/31/2012
63370048625,TRETINOIN POWDER,TRETINOIN,TRETINOIN,O,0,H,Y,5/31/2012
38779000103,TRETINOIN POWDER,TRETINOIN ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
38779000104,TRETINOIN POWDER,TRETINOIN ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
38779000106,TRETINOIN POWDER,TRETINOIN ACID MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
03877900013,TRETINOIN POWDER,TRETINOIN ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
03877900014,TRETINOIN POWDER,TRETINOIN ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
03877900016,TRETINOIN POWDER,TRETINOIN ACID POWDER,TRETINOIN,O,0,H,Y,3/31/2016
38779000101,TRETINOIN POWDER,TRETINOIN MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
38779000105,TRETINOIN POWDER,TRETINOIN MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
49452624305,TRETINOIN POWDER,TRETINOIN MISC POWD,TRETINOIN,O,0,H,Y,2/1/2017
51927127000,TRETINOIN POWDER,TRETINOIN MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
52372072901,TRETINOIN POWDER,TRETINOIN MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
52372072902,TRETINOIN POWDER,TRETINOIN MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
52372072903,TRETINOIN POWDER,TRETINOIN MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
52372072904,TRETINOIN POWDER,TRETINOIN MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
54288123703,TRETINOIN POWDER,TRETINOIN MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
58597803303,TRETINOIN POWDER,TRETINOIN MISC POWD,TRETINOIN,O,0,H,Y,7/17/2015
03877900011,TRETINOIN POWDER,TRETINOIN POWDER,TRETINOIN,O,0,H,Y,3/31/2016
03877900015,TRETINOIN POWDER,TRETINOIN POWDER,TRETINOIN,O,0,H,Y,3/31/2016
05192712700,TRETINOIN POWDER,TRETINOIN POWDER,TRETINOIN,O,0,H,Y,3/31/2016
05428812373,TRETINOIN POWDER,TRETINOIN POWDER,TRETINOIN,O,0,H,Y,3/31/2016
05859780333,TRETINOIN POWDER,TRETINOIN POWDER,TRETINOIN,O,0,H,Y,3/31/2016
21695065520,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
21695076315,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
21695080420,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
21695080520,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
23490640901,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
23490640902,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
23490641002,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
23490641004,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
23490641201,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
42254015120,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
43478024545,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
49452624302,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
49452624303,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
49452624304,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
52959093320,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
52959093420,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54569480800,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54569480900,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54569545700,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54569628600,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54569628700,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54868412600,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54868412601,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54868437800,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54868437801,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54868437900,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54868437901,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54868444400,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
54868444401,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
55045319104,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
55887034420,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
58016556801,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
58016556901,,TRETINOIN,TRETINOIN,O,0,H,Y,3/31/2016
00574220145,,TRETINOIN 0.1% CREAM,TRETINOIN,O,0,H,Y,5/23/2017
52544018824,TRIPTORELIN,TRIPTORELIN PAMOATE FOR IM SUSP 11.25 MG,TRIPTORELIN,R,0,H,N,4/22/2013
52544018876,TRIPTORELIN,TRIPTORELIN PAMOATE FOR IM SUSP 11.25 MG,TRIPTORELIN,R,0,H,N,4/22/2013
52544009224,TRIPTORELIN,TRIPTORELIN PAMOATE FOR IM SUSP 22.5 MG,TRIPTORELIN,R,0,H,N,4/22/2013
52544009276,TRIPTORELIN,TRIPTORELIN PAMOATE FOR IM SUSP 22.5 MG,TRIPTORELIN,R,0,H,N,4/22/2013
52544015602,TRIPTORELIN,TRIPTORELIN PAMOATE FOR IM SUSP 22.5 MG,TRIPTORELIN,R,0,H,N,4/22/2013
52544018924,TRIPTORELIN,TRIPTORELIN PAMOATE FOR IM SUSP 3.75 MG,TRIPTORELIN,R,0,H,N,4/22/2013
52544018976,TRIPTORELIN,TRIPTORELIN PAMOATE FOR IM SUSP 3.75 MG,TRIPTORELIN,R,0,H,N,4/22/2013
52544015302,TRIPTORELIN PAMOATE,TRELSTAR DEPOT,TRIPTORELIN,R,0,H,N,4/25/2011
52544015376,TRIPTORELIN PAMOATE,TRELSTAR DEPOT,TRIPTORELIN,R,0,H,N,4/25/2011
52544015402,TRIPTORELIN PAMOATE,TRELSTAR LA,TRIPTORELIN,R,0,H,N,4/25/2011
52544015476,TRIPTORELIN PAMOATE,TRELSTAR LA,TRIPTORELIN,R,0,H,N,4/25/2011
00009521501,TRIPTORELIN PAMOATE,,TRIPTORELIN,R,0,H,N,4/25/2011
00009521601,TRIPTORELIN PAMOATE,,TRIPTORELIN,R,0,H,N,4/25/2011
00009521901,TRIPTORELIN PAMOATE,,TRIPTORELIN,R,0,H,N,4/25/2011
00009766401,TRIPTORELIN PAMOATE,,TRIPTORELIN,R,0,H,N,4/25/2011
05254415402,TRIPTORELIN PAMOATE 11.25 MG INTRAMUSCUL,TRELSTAR LA 11.25 MG INTRAMUSCULAR S,TRIPTORELIN,R,0,H,N,3/31/2016
00023590411,TRIPTORELIN PAMOATE 11.25 MG INTRAMUSCULAR SUSPENSION,TRELSTAR 11.25 MG IM RECON SUSP,TRIPTORELIN,R,0,H,N,4/10/2017
05254418876,TRIPTORELIN PAMOATE 11.25 MG/2 ML INTRAM,TRELSTAR 11.25 MG/2 ML INTRAMUSCULAR,TRIPTORELIN,R,0,H,N,3/31/2016
00023590412,TRIPTORELIN PAMOATE 11.25 MG/2 ML INTRAMUSCULAR SYRINGE,TRELSTAR 11.25 MG/2 ML IM SYRINGE,TRIPTORELIN,R,0,H,N,4/10/2017
05254415602,TRIPTORELIN PAMOATE 22.5 MG INTRAMUSCULA,TRELSTAR 22.5 MG INTRAMUSCULAR SUSPE,TRIPTORELIN,R,0,H,N,3/31/2016
05254409276,TRIPTORELIN PAMOATE 22.5 MG/2 ML INTRAMU,TRELSTAR 22.5 MG/2 ML INTRAMUSCULAR,TRIPTORELIN,R,0,H,N,3/31/2016
05254415302,TRIPTORELIN PAMOATE 3.75 MG INTRAMUSCULA,TRELSTAR DEPOT 3.75 MG INTRAMUSCULAR,TRIPTORELIN,R,0,H,N,3/31/2016
00023590203,TRIPTORELIN PAMOATE 3.75 MG INTRAMUSCULAR SUSPENSION,TRELSTAR  3.75 MG IM RECON SUSP,TRIPTORELIN,R,0,H,N,4/10/2017
05254418976,TRIPTORELIN PAMOATE 3.75 MG/2 ML INTRAMU,TRELSTAR 3.75 MG/2 ML INTRAMUSCULAR,TRIPTORELIN,R,0,H,N,3/31/2016
00023590204,TRIPTORELIN PAMOATE 3.75 MG/2 ML INTRAMUSCULAR SYRINGE,TRELSTAR  3.75 MG/2 ML IM SYRINGE,TRIPTORELIN,R,0,H,N,4/10/2017
00009094901,URACIL MUSTARD,,URACIL,O,0,C,Y,4/25/2011
54092003950,URACIL MUSTARD,,URACIL,O,0,C,Y,4/25/2011
67979000102,VALRUBICIN,VALSTAR,VALRUBICIN,O,0,C,Y,4/25/2011
67979000101,VALRUBICIN,VALSTAR SOL 40MG/ML UD,VALRUBICIN,O,0,C,Y,4/25/2011
53014021604,VALRUBICIN,,VALRUBICIN,O,0,C,Y,4/25/2011
53014021624,VALRUBICIN,,VALRUBICIN,O,0,C,Y,4/25/2011
06797900101,VALRUBICIN 40 MG/ML INTRAVESICAL SOLUTIO,VALSTAR 40 MG/ML INTRAVESICAL SOLUTI,VALRUBICIN,O,0,C,Y,3/31/2016
00310782030,VANDETANIB TAB 100 MG,CAPRELSA,VANDETANIB,O,0,C,Y,5/21/2012
00310781030,VANDETANIB TAB 100 MG,VANDETANIB TAB 100MG,VANDETANIB,O,0,C,Y,5/21/2012
00310784030,VANDETANIB TAB 300 MG,CAPRELSA,VANDETANIB,O,0,C,Y,5/21/2012
00310783030,VANDETANIB TAB 300 MG,VANDETANIB TAB 300MG,VANDETANIB,O,0,C,Y,5/21/2012
50242009002,VEMURAFENIB,ZELBORAF,VEMURAFENIB,O,0,C,Y,3/31/2016
50242009001,VEMURAFENIB TAB 240 MG (BASE EQUIVALENT),ZELBORAF TAB 240MG,VEMURAFENIB,O,0,C,Y,5/21/2012
